article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
628610001,628610,23874,270,42,5,1010016,25,73,5,2,5,2,2,6555,19,5,0,4,0,40,2,1006,20,27072
628621001,628621,3744,270,42,5,1010008,10,11,29,1,2,9,16,6564,141,5,0,4,0,44,1,1005,6,26737
628621003,628621,3744,270,42,5,1010002,1,6,22,1,2,12,6,6564,141,5,0,4,0,44,1,1005,6,26737
628631001,628631,5373,264,10,7,1010010,15,11,29,1,2,9,16,8615,32,4,8,3,3,23,37,1008,2,33185
628631002,628631,5373,264,10,7,1010010,15,73,5,4,1,2,2,8615,32,4,8,3,3,23,37,1008,2,33185
628631003,628631,5391,264,10,7,1010010,15,19,16,4,1,20,7,8615,32,4,8,3,3,23,37,1008,2,33185
628631004,628631,5373,264,10,7,1010010,15,8,7,4,1,12,6,5555,31,4,8,3,3,20,6,1008,2,33185
628631005,628631,5373,264,10,7,1010010,15,72,2,7,4,2,2,8615,32,4,8,3,3,23,37,1008,2,33185
628631007,628631,5373,264,10,7,1010010,15,73,5,4,1,2,2,8615,32,4,8,3,3,23,37,1008,2,33185
628631009,628631,5373,264,10,7,1010010,15,13,0,2,5,11,0,8615,32,4,8,3,3,23,37,1008,2,33185
628633001,628633,26453,270,42,5,1010001,0,81,27,1,2,7,14,6564,141,5,0,4,0,44,1,1005,6,26895
628633002,628633,26453,270,42,5,1010001,0,7,17,1,2,12,6,6564,141,5,0,4,0,44,1,1005,6,26895
628642001,628642,5375,272,112,6,1010010,15,11,29,1,2,9,16,8616,209,4,8,3,3,23,37,1009,16,37535
628642002,628642,5375,272,112,6,1010010,15,73,5,4,1,2,2,8616,209,4,8,3,3,23,37,1009,16,37535
628642003,628642,5375,272,112,6,1010010,15,19,16,4,1,20,7,8616,209,4,8,3,3,23,37,1009,16,37535
628642004,628642,5375,272,112,6,1010010,15,8,7,4,1,12,6,8616,209,4,8,3,3,23,37,1009,16,37535
628642005,628642,5375,272,112,6,1010010,15,72,2,7,4,2,2,8616,209,4,8,3,3,23,37,1009,16,37535
628642006,628642,5375,272,112,6,1010010,15,73,5,4,1,2,2,8616,209,4,8,3,3,23,37,1009,16,37535
628642009,628642,5375,272,112,6,1010010,15,13,0,2,5,11,0,8616,209,4,8,3,3,23,37,1009,16,37535
628687001,628687,38927,274,87,6,1010001,0,51,24,1,2,4,12,7617,121,6,3,4,0,76,22,1009,16,29632
628687002,628687,38927,274,87,6,1010001,0,41,26,7,4,18,13,7617,121,6,3,4,0,76,22,1009,16,29632
628688001,628688,4103,59,102,15,1010016,25,50,35,5,0,4,12,4242,195,1,7,1,2,60,51,1018,15,11183
628718002,628718,1099,262,56,7,1010016,25,32,30,5,0,3,11,4030,2,3,4,2,1,70,10,1023,14,18712
628720001,628720,1108,265,32,5,1010017,26,10,47,3,3,9,16,5626,1,3,4,2,1,70,10,1013,3,37206
628720003,628720,1108,265,32,5,1010017,26,13,0,2,5,11,0,5626,1,3,4,2,1,70,10,1013,3,37206
628722002,628722,1034,265,32,5,1010017,26,9,1,4,1,5,1,5626,1,3,4,2,1,70,10,1013,3,31639
628722003,628722,1034,265,32,5,1010005,5,10,47,3,3,9,16,5626,1,3,4,2,1,70,10,1013,3,31639
628722004,628722,1034,265,32,5,1010017,26,73,5,4,1,2,2,5626,1,3,4,2,1,70,10,1013,3,31639
628722005,628722,1034,265,32,5,1010017,26,19,16,1,2,20,7,5626,1,3,4,2,1,70,10,1013,3,31639
628724001,628724,1006,262,56,7,1010016,25,13,0,2,5,11,0,4030,2,3,4,2,1,70,10,1023,14,22822
628727001,628727,33389,59,102,15,1010016,25,61,25,3,3,6,8,4242,195,1,7,1,2,60,51,1018,15,11124
628727006,628727,33389,59,102,15,1010016,25,93,6,4,1,19,5,4242,195,1,7,1,2,60,51,1018,15,11124
628727007,628727,33389,59,102,15,1010016,25,72,2,5,0,2,2,4242,195,1,7,1,2,60,51,1018,15,11124
628727008,628727,33389,59,102,15,1010016,25,60,36,5,0,6,8,4242,195,1,7,1,2,60,51,1018,15,11124
628734001,628734,33391,298,8,15,1010016,25,61,25,3,3,6,8,4242,195,1,7,1,2,60,51,1018,15,11311
628734006,628734,33391,298,8,15,1010016,25,93,6,4,1,19,5,4242,195,1,7,1,2,60,51,1018,15,11311
628734007,628734,33391,298,8,15,1010016,25,72,2,5,0,2,2,4242,195,1,7,1,2,60,51,1018,15,11311
628734008,628734,33391,298,8,15,1010016,25,60,36,5,0,6,8,4242,195,1,7,1,2,60,51,1018,15,11311
628737003,628737,1001,258,11,7,1010001,0,9,1,4,1,5,1,4030,2,3,4,2,1,70,10,1023,14,36344
628743003,628743,1119,274,87,6,1010016,25,9,1,4,1,5,1,4030,2,3,4,2,1,70,10,1023,14,29661
628744002,628744,1123,275,90,6,1010023,7,11,29,1,2,9,16,4030,2,3,4,2,1,70,10,1023,14,31012
628745001,628745,1082,274,87,6,1010001,0,9,1,4,1,5,1,4030,2,3,4,2,1,70,10,1023,14,32588
628750001,628750,21309,69,22,0,1010007,9,12,19,1,2,11,0,9985,5,4,8,3,3,25,30,1019,0,6362
628750002,628750,21309,69,22,0,1010008,10,9,1,4,1,5,1,9985,5,4,8,3,3,25,30,1019,0,6362
628750003,628750,21309,69,22,0,1010007,9,73,5,4,1,2,2,9985,5,4,8,3,3,25,30,1019,0,6362
628755002,628755,15879,78,69,0,1010016,25,31,23,3,3,3,11,4343,73,2,5,1,2,66,50,1019,0,21632
628761001,628761,701,255,105,7,1010018,28,9,1,4,1,5,1,5957,89,4,8,3,3,55,7,1005,6,38417
628761002,628761,701,255,105,7,1010018,28,19,16,4,1,20,7,5957,89,4,8,3,3,55,7,1005,6,38417
628762001,628762,16480,78,69,0,1010016,25,5,14,5,0,15,9,4343,73,2,5,1,2,66,50,1019,0,12238
628766001,628766,1794,274,87,6,1010016,25,19,16,4,1,20,7,2031,221,0,6,1,2,8,29,1009,16,33042
628779001,628779,6675,265,32,5,1010001,0,73,5,4,1,2,2,7020,44,0,6,1,2,82,40,1023,14,5245
628785001,628785,9101,306,15,16,1010021,14,9,1,4,1,5,1,1338,66,1,7,1,2,61,46,1017,18,4863
628785002,628785,9101,306,15,16,1010021,14,52,40,2,5,6,8,1338,66,1,7,1,2,61,46,1017,18,4863
628788001,628788,693,306,15,16,1010021,14,31,23,1,2,3,11,1338,66,1,7,1,2,61,46,1017,18,17239
628788003,628788,693,306,15,16,1010021,14,60,36,5,0,6,8,1338,66,1,7,1,2,61,46,1017,18,17239
628788004,628788,693,306,15,16,1010021,14,9,1,4,1,5,1,1338,66,1,7,1,2,61,46,1017,18,17239
628788008,628788,693,306,15,16,1010021,14,43,11,7,4,18,13,1338,66,1,7,1,2,61,46,1017,18,17239
628794001,628794,2951,286,117,16,1010021,14,9,1,4,1,5,1,1338,66,1,7,1,2,61,46,1017,18,17182
628801001,628801,8177,252,100,7,1010010,15,8,7,4,1,12,6,6525,15,5,0,4,0,40,2,1005,6,20621
628813001,628813,9100,286,117,16,1010021,14,10,47,3,3,9,16,1338,66,1,7,1,2,61,46,1017,18,13211
628813002,628813,9100,286,117,16,1010021,14,9,1,4,1,5,1,1338,66,1,7,1,2,61,46,1017,18,13211
628813003,628813,9097,286,117,16,1010021,14,52,40,1,2,4,12,1338,66,1,7,1,2,61,46,1017,18,13211
628813005,628813,9097,286,117,16,1010021,14,52,40,2,5,6,8,1338,66,1,7,1,2,61,46,1017,18,13211
628813006,628813,9099,286,117,16,1010021,14,51,24,1,2,4,12,1338,66,1,7,1,2,61,46,1017,18,13211
628813007,628813,9099,286,117,16,1010021,14,42,42,5,0,18,13,1338,66,1,7,1,2,61,46,1017,18,13211
628813008,628813,9099,286,117,16,1010021,14,73,5,4,1,2,2,1338,66,1,7,1,2,61,46,1017,18,13211
628813009,628813,9100,286,117,16,1010021,14,51,24,1,2,4,12,1338,66,1,7,1,2,61,46,1017,18,13211
628813010,628813,9100,286,117,16,1010021,14,41,26,7,4,18,13,1338,66,1,7,1,2,61,46,1017,18,13211
628813011,628813,9100,286,117,16,1010021,14,42,42,2,5,18,13,1338,66,1,7,1,2,61,46,1017,18,13211
628813012,628813,9100,286,117,16,1010021,14,73,5,4,1,2,2,1338,66,1,7,1,2,61,46,1017,18,13211
628813013,628813,9100,286,117,16,1010021,14,43,11,7,4,18,13,1338,66,1,7,1,2,61,46,1017,18,13211
628813014,628813,9100,286,117,16,1010016,25,52,40,3,3,4,12,1338,66,1,7,1,2,61,46,1017,18,13211
628815001,628815,2956,306,15,16,1010021,14,9,1,4,1,5,1,1338,66,1,7,1,2,61,46,1017,18,35702
628816001,628816,32916,306,15,16,1010016,25,10,47,3,3,9,16,1338,66,1,7,1,2,61,46,1017,18,24471
628816002,628816,32916,306,15,16,1010016,25,51,24,1,2,4,12,1338,66,1,7,1,2,61,46,1017,18,24471
628816003,628816,32916,306,15,16,1010016,25,71,20,1,2,2,2,1338,66,1,7,1,2,61,46,1017,18,24471
628816004,628816,32916,306,15,16,1010016,25,9,1,4,1,5,1,1338,66,1,7,1,2,61,46,1017,18,24471
628816005,628816,32916,306,15,16,1010016,25,17,49,4,1,13,4,1338,66,1,7,1,2,61,46,1017,18,24471
628816006,628816,32916,306,15,16,1010016,25,13,0,2,5,11,0,1338,66,1,7,1,2,61,46,1017,18,24471
628838007,628838,39537,272,112,6,1010023,7,72,2,2,5,2,2,5672,48,4,8,3,3,56,8,1016,17,267
628838008,628838,39537,272,112,6,1010023,7,73,5,2,5,2,2,5672,48,4,8,3,3,56,8,1016,17,267
628883001,628883,7391,265,32,5,1010016,25,31,23,1,2,3,11,1926,218,0,6,1,2,14,48,1013,3,18857
628917001,628917,7200,253,121,7,1010001,0,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,30181
628917002,628917,7200,253,121,7,1010016,25,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,30181
628920001,628920,21771,259,86,7,1010017,26,73,5,4,1,2,2,1543,206,3,4,2,1,53,12,1010,1,41670
628920004,628920,21771,259,86,7,1010017,26,71,20,3,3,2,2,1543,206,3,4,2,1,53,12,1010,1,41670
628920006,628920,21771,259,86,7,1010001,0,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,41670
628921001,628921,26340,253,121,7,1010016,25,10,47,1,2,9,16,1543,206,3,4,2,1,53,12,1010,1,34180
628921002,628921,26340,253,121,7,1010016,25,19,16,2,5,20,7,1543,206,3,4,2,1,53,12,1010,1,34180
628921003,628921,26340,253,121,7,1010016,25,9,1,4,1,5,1,1543,206,3,4,2,1,53,12,1010,1,34180
628921005,628921,26340,253,121,7,1010016,25,22,48,7,4,8,17,1543,206,3,4,2,1,53,12,1010,1,34180
628921010,628921,26340,253,121,7,1010016,25,71,20,3,3,2,2,1543,206,3,4,2,1,53,12,1010,1,34180
628924001,628924,6895,258,11,7,1010007,9,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,31050
628924002,628924,6895,258,11,7,1010007,9,9,1,4,1,5,1,1543,206,3,4,2,1,53,12,1010,1,31050
628924003,628924,6895,258,11,7,1010007,9,22,48,5,0,8,17,1543,206,3,4,2,1,53,12,1010,1,31050
628926003,628926,41320,253,121,7,1010016,25,9,1,4,1,5,1,1543,206,3,4,2,1,53,12,1010,1,34209
628927001,628927,30433,258,11,7,1010001,0,43,11,7,4,18,13,1543,206,3,4,2,1,53,12,1010,1,22479
628927002,628927,30433,258,11,7,1010001,0,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,22479
628928003,628928,37540,259,86,7,1010001,0,73,5,5,0,2,2,1543,206,3,4,2,1,53,12,1010,1,3707
628928005,628928,37540,259,86,7,1010017,26,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,3707
628930001,628930,37245,258,11,7,1010001,0,71,20,1,2,2,2,1543,206,3,4,2,1,53,12,1010,1,4031
628930004,628930,37245,258,11,7,1010001,0,10,47,3,3,9,16,1543,206,3,4,2,1,53,12,1010,1,4031
628930008,628930,37245,258,11,7,1010001,0,72,2,7,4,2,2,1543,206,3,4,2,1,53,12,1010,1,4031
628935001,628935,39551,272,112,6,1010023,7,9,1,4,1,5,1,5672,48,4,8,3,3,56,8,1016,17,586
628935002,628935,39551,272,112,6,1010023,7,72,2,2,5,2,2,5672,48,4,8,3,3,56,8,1016,17,586
628941003,628941,3144,262,56,7,1010007,9,51,24,1,2,4,12,7812,117,6,3,4,0,45,24,1007,8,13982
628941004,628941,3144,262,56,7,1010007,9,11,29,1,2,9,16,7812,117,6,3,4,0,45,24,1007,8,13982
628941006,628941,3144,262,56,7,1010002,1,51,24,1,2,4,12,7812,117,6,3,4,0,45,24,1007,8,13982
628958001,628958,43466,265,32,5,1010016,25,10,47,3,3,9,16,4314,108,8,1,4,0,43,20,1019,0,41601
628974001,628974,2829,252,100,7,1010016,25,82,45,1,2,7,14,1612,90,0,6,1,2,14,48,1003,7,15158
628974002,628974,2829,252,100,7,1010016,25,51,24,1,2,4,12,1612,90,0,6,1,2,14,48,1003,7,15158
628974003,628974,2829,252,100,7,1010010,15,13,0,2,5,11,0,1612,90,0,6,1,2,14,48,1003,7,15158
628974004,628974,2829,252,100,7,1010010,15,73,5,2,5,2,2,1612,90,0,6,1,2,14,48,1003,7,15158
628974005,628974,2829,252,100,7,1010016,25,31,23,1,2,3,11,1612,90,0,6,1,2,14,48,1003,7,15158
628978001,628978,42041,252,100,7,1010016,25,11,29,3,3,9,16,1612,90,0,6,1,2,14,48,1003,7,15706
628978002,628978,42041,252,100,7,1010016,25,73,5,4,1,2,2,1612,90,0,6,1,2,14,48,1003,7,15706
628978003,628978,42041,252,100,7,1010010,15,7,17,2,5,12,6,1612,90,0,6,1,2,14,48,1003,7,15706
628978004,628978,42041,252,100,7,1010010,15,43,11,4,1,18,13,1612,90,0,6,1,2,14,48,1003,7,15706
628979001,628979,29534,252,100,7,1010010,15,7,17,2,5,12,6,1612,90,0,6,1,2,14,48,1003,7,19809
628979002,628979,29534,252,100,7,1010016,25,73,5,4,1,2,2,1612,90,0,6,1,2,14,48,1003,7,19809
628979003,628979,29534,252,100,7,1010016,25,9,1,4,1,5,1,1612,90,0,6,1,2,14,48,1003,7,19809
628979004,628979,29534,252,100,7,1010016,25,82,45,1,2,7,14,1612,90,0,6,1,2,14,48,1003,7,19809
628979005,628979,29534,252,100,7,1010010,15,43,11,4,1,18,13,1612,90,0,6,1,2,14,48,1003,7,19809
628979006,628979,29534,252,100,7,1010016,25,13,0,2,5,11,0,1612,90,0,6,1,2,14,48,1003,7,19809
628979007,628979,29534,252,100,7,1010016,25,81,27,1,2,7,14,1612,90,0,6,1,2,14,48,1003,7,19809
628979008,628979,29534,252,100,7,1010016,25,12,19,1,2,11,0,1612,90,0,6,1,2,14,48,1003,7,19809
628988001,628988,40249,265,32,5,1010021,14,51,24,1,2,4,12,7613,111,6,3,4,0,76,22,1014,4,8904
628996001,628996,36547,59,102,15,1010001,0,42,42,5,0,18,13,2080,190,0,6,1,2,82,40,1001,19,25560
629011004,629011,2478,265,32,5,1010001,0,17,49,2,5,13,4,4314,108,8,1,4,0,43,20,1019,0,9553
629011005,629011,2478,265,32,5,1010016,25,9,1,4,1,5,1,4314,108,8,1,4,0,43,20,1019,0,9553
629011007,629011,2478,265,32,5,1010016,25,50,35,5,0,4,12,4314,108,8,1,4,0,43,20,1019,0,9553
629011008,629011,2478,265,32,5,1010001,0,12,19,1,2,11,0,4314,108,8,1,4,0,43,20,1019,0,9553
629011009,629011,2478,265,32,5,1010001,0,51,24,3,3,4,12,4314,108,8,1,4,0,43,20,1019,0,9553
629011010,629011,2478,265,32,5,1010009,11,51,24,1,2,4,12,4314,108,8,1,4,0,43,20,1019,0,9553
629022001,629022,948,270,42,5,1010024,3,73,5,7,4,2,2,6555,19,5,0,4,0,40,2,1006,20,26825
629023001,629023,8892,252,100,7,1010008,10,73,5,5,0,2,2,8748,228,7,2,4,0,47,54,1005,6,39346
629023002,629023,8892,252,100,7,1010008,10,6,22,1,2,12,6,8748,228,7,2,4,0,47,54,1005,6,39346
629023003,629023,8892,252,100,7,1010008,10,73,5,4,1,2,2,8748,228,7,2,4,0,47,54,1005,6,39346
629023006,629023,8892,252,100,7,1010008,10,19,16,4,1,20,7,8748,228,7,2,4,0,47,54,1005,6,39346
629023007,629023,8892,252,100,7,1010008,10,9,1,4,1,5,1,8748,228,7,2,4,0,47,54,1005,6,39346
629023008,629023,8892,252,100,7,1010008,10,73,5,4,1,2,2,8748,228,7,2,4,0,47,54,1005,6,39346
629023009,629023,8892,252,100,7,1010014,22,7,17,1,2,12,6,8748,228,7,2,4,0,47,54,1005,6,39346
629023010,629023,8892,252,100,7,1010008,10,9,1,4,1,5,1,8748,228,7,2,4,0,47,54,1005,6,39346
629023013,629023,8892,252,100,7,1010008,10,42,42,7,4,18,13,8748,228,7,2,4,0,47,54,1005,6,39346
629023014,629023,8892,252,100,7,1010008,10,73,5,4,1,2,2,8748,228,7,2,4,0,47,54,1005,6,39346
629024001,629024,25967,265,32,5,1010021,14,9,1,4,1,5,1,1919,81,0,6,1,2,2,18,1005,6,29146
629024002,629024,32832,265,32,5,1010016,25,9,1,4,1,5,1,1919,81,0,6,1,2,2,18,1005,6,29146
629027001,629027,25957,254,108,7,1010016,25,93,6,4,1,19,5,1919,81,0,6,1,2,2,18,1005,6,14549
629040001,629040,24024,252,100,7,1010016,25,43,11,4,1,18,13,1612,90,0,6,1,2,14,48,1003,7,41377
629042001,629042,6048,252,100,7,1010016,25,83,12,4,1,19,5,1612,90,0,6,1,2,14,48,1003,7,15943
629042002,629042,6048,252,100,7,1010016,25,71,20,3,3,2,2,1612,90,0,6,1,2,14,48,1003,7,15943
629042005,629042,6048,252,100,7,1010016,25,9,1,4,1,5,1,1612,90,0,6,1,2,14,48,1003,7,15943
629060002,629060,43284,252,100,7,1010016,25,42,42,5,0,18,13,1612,90,0,6,1,2,14,48,1003,7,15944
629060003,629060,43284,252,100,7,1010016,25,31,23,1,2,3,11,1612,90,0,6,1,2,14,48,1003,7,15944
629061001,629061,34595,252,100,7,1010016,25,31,23,1,2,3,11,1612,90,0,6,1,2,14,48,1003,7,15825
629061002,629061,34595,252,100,7,1010010,15,7,17,2,5,12,6,1612,90,0,6,1,2,14,48,1003,7,15825
629061003,629061,34595,252,100,7,1010016,25,73,5,4,1,2,2,1612,90,0,6,1,2,14,48,1003,7,15825
629095001,629095,40603,252,100,7,1010016,25,9,1,4,1,5,1,1612,90,0,6,1,2,14,48,1003,7,15110
629095002,629095,40603,252,100,7,1010010,15,7,17,1,2,12,6,1612,90,0,6,1,2,14,48,1003,7,15110
629100002,629100,28031,252,100,7,1010010,15,8,7,4,1,12,6,1612,90,0,6,1,2,14,48,1003,7,19843
629101001,629101,40656,272,112,6,1010010,15,7,17,2,5,12,6,1612,90,0,6,1,2,14,48,1003,7,9693
629101002,629101,40656,272,112,6,1010016,25,31,23,1,2,3,11,1612,90,0,6,1,2,14,48,1003,7,9693
629101003,629101,40656,272,112,6,1010016,25,73,5,4,1,2,2,1612,90,0,6,1,2,14,48,1003,7,9693
629107001,629107,11309,265,32,5,1010001,0,19,16,2,5,20,7,1322,54,0,6,1,2,15,44,1013,3,16529
629126001,629126,32871,252,100,7,1010016,25,73,5,4,1,2,2,1612,90,0,6,1,2,14,48,1003,7,15887
629207002,629207,21146,252,100,7,1010016,25,43,11,4,1,18,13,2035,143,0,6,1,2,8,29,1005,6,15565
629266001,629266,26003,264,10,7,1010016,25,73,5,4,1,2,2,1929,151,0,6,1,2,2,18,1007,8,13723
629293001,629293,25180,274,87,6,1010016,25,9,1,4,1,5,1,5690,173,4,8,3,3,55,7,1025,11,16843
629293002,629293,25180,274,87,6,1010016,25,13,0,1,2,1,10,5690,173,4,8,3,3,55,7,1025,11,16843
629300001,629300,39944,274,87,6,1010016,25,19,16,4,1,20,7,5690,173,4,8,3,3,55,7,1025,11,32623
629300002,629300,39944,274,87,6,1010005,5,9,1,4,1,5,1,5690,173,4,8,3,3,55,7,1025,11,32623
629305003,629305,11483,272,112,6,1010016,25,9,1,4,1,5,1,1722,208,0,6,1,2,15,44,1009,16,2060
629349002,629349,37577,262,56,7,1010016,25,7,17,1,2,12,6,1244,149,3,4,2,1,53,12,1007,8,30514
629364001,629364,15184,262,56,7,1010016,25,9,1,4,1,5,1,8812,243,7,2,4,0,45,24,1007,8,14037
629364002,629364,15184,262,56,7,1010016,25,10,47,3,3,9,16,8812,243,7,2,4,0,45,24,1007,8,14037
629365001,629365,31625,262,56,7,1010016,25,12,19,1,2,11,0,8812,243,7,2,4,0,45,24,1007,8,7365
629379001,629379,32117,78,69,0,1010016,25,6,22,1,2,12,6,3419,147,2,5,1,2,66,50,1019,0,37443
629379002,629379,32117,78,69,0,1010016,25,9,1,4,1,5,1,3419,147,2,5,1,2,66,50,1019,0,37443
629381001,629381,25492,265,32,5,1010016,25,9,1,4,1,5,1,1636,87,0,6,1,2,15,44,1005,6,34372
629381002,629381,25492,265,32,5,1010016,25,73,5,4,1,2,2,1636,87,0,6,1,2,15,44,1005,6,34372
629381003,629381,25492,265,32,5,1010017,26,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,34372
629381004,629381,25492,265,32,5,1010010,15,6,22,1,2,12,6,1676,82,0,6,1,2,16,43,1002,5,34372
629381005,629381,25492,265,32,5,1010016,25,19,16,4,1,20,7,1676,82,0,6,1,2,16,43,1002,5,34372
629381012,629381,25492,265,32,5,1010016,25,43,11,4,1,18,13,1636,87,0,6,1,2,15,44,1005,6,34372
629384002,629384,36027,59,102,15,1010016,25,90,33,5,0,19,5,4210,105,8,1,4,0,43,20,1018,15,29993
629384003,629384,36027,59,102,15,1010016,25,73,5,4,1,2,2,4210,105,8,1,4,0,43,20,1018,15,29993
629390001,629390,26941,274,87,6,1010001,0,83,12,5,0,7,14,1939,221,0,6,1,2,2,18,1009,16,32594
629396001,629396,39262,265,32,5,1010001,0,83,12,2,5,19,5,7613,111,6,3,4,0,76,22,1014,4,8599
629396002,629396,39262,265,32,5,1010001,0,73,5,4,1,2,2,7613,111,6,3,4,0,76,22,1014,4,8599
629396003,629396,39262,265,32,5,1010001,0,52,40,1,2,4,12,7613,111,6,3,4,0,76,22,1014,4,8599
629396006,629396,39262,265,32,5,1010001,0,92,15,2,5,19,5,7613,111,6,3,4,0,76,22,1014,4,8599
629396007,629396,39262,265,32,5,1010001,0,11,29,1,2,9,16,7613,111,6,3,4,0,76,22,1014,4,8599
629416001,629416,2591,272,112,6,1010016,25,14,4,4,1,11,0,5656,208,4,8,3,3,21,5,1009,16,7645
629416002,629416,2591,272,112,6,1010016,25,93,6,4,1,19,5,5656,208,4,8,3,3,21,5,1009,16,7645
629420001,629420,45654,255,105,7,1010016,25,10,47,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,38251
629420002,629420,45654,255,105,7,1010016,25,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,38251
629420006,629420,9444,255,105,7,1010017,26,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,38251
629420007,629420,45654,255,105,7,1010016,25,10,47,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,38251
629420011,629420,45654,255,105,7,1010016,25,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,38251
629420013,629420,9444,255,105,7,1010016,25,12,19,1,2,11,0,1676,82,0,6,1,2,16,43,1002,5,38251
629420019,629420,9444,255,105,7,1010017,26,10,47,3,3,9,16,1676,82,0,6,1,2,16,43,1002,5,38251
629420020,629420,9444,255,105,7,1010017,26,9,1,4,1,5,1,1676,82,0,6,1,2,16,43,1002,5,38251
629420021,629420,9444,255,105,7,1010016,25,17,49,4,1,13,4,1676,82,0,6,1,2,16,43,1002,5,38251
629426001,629426,5128,306,15,16,1010016,25,10,47,3,3,9,16,3710,68,1,7,1,2,61,46,1017,18,2956
629426002,629426,5128,306,15,16,1010016,25,9,1,4,1,5,1,3710,68,1,7,1,2,61,46,1017,18,2956
629426003,629426,5128,306,15,16,1010016,25,12,19,1,2,11,0,3710,68,1,7,1,2,61,46,1017,18,2956
629445002,629445,41944,262,56,7,1010001,0,51,24,1,2,4,12,6550,18,5,0,4,0,40,2,1007,8,23224
629445003,629445,41944,262,56,7,1010001,0,8,7,4,1,12,6,6550,18,5,0,4,0,40,2,1007,8,23224
629445004,629445,41944,262,56,7,1010016,25,42,42,5,0,18,13,6550,18,5,0,4,0,40,2,1007,8,23224
629445005,629445,41944,262,56,7,1010016,25,73,5,4,1,2,2,6550,18,5,0,4,0,40,2,1007,8,23224
629460001,629460,3768,262,56,7,1010016,25,9,1,4,1,5,1,7812,117,6,3,4,0,45,24,1007,8,4534
629473001,629473,20152,253,121,7,1010014,22,50,35,5,0,4,12,6280,203,9,9,26,4,49,25,1001,19,36267
629473002,629473,20152,253,121,7,1010014,22,9,1,4,1,5,1,6280,203,9,9,26,4,49,25,1001,19,36267
629474001,629474,26334,255,105,7,1010008,10,10,47,3,3,9,16,6280,203,9,9,26,4,49,25,1001,19,36151
629476001,629476,28929,272,112,6,1010010,15,8,7,4,1,12,6,6280,203,9,9,26,4,49,25,1001,19,60
629476002,629476,28929,272,112,6,1010016,25,9,1,4,1,5,1,6280,203,9,9,26,4,49,25,1001,19,60
629477001,629477,29096,272,112,6,1010016,25,9,1,4,1,5,1,6280,203,9,9,26,4,49,25,1001,19,60
629482001,629482,24753,262,56,7,1010001,0,73,5,7,4,2,2,6512,12,5,0,4,0,41,0,1007,8,17987
629483001,629483,22161,80,84,0,1010004,4,7,17,2,5,12,6,3409,164,2,5,1,2,65,41,1019,0,26233
629483002,629483,22161,80,84,0,1010004,4,10,47,3,3,9,16,3409,164,2,5,1,2,65,41,1019,0,26233
629483003,629483,22161,80,84,0,1010004,4,13,0,4,1,11,0,3409,164,2,5,1,2,65,41,1019,0,26233
629485001,629485,11587,265,32,5,1010001,0,6,22,1,2,12,6,7616,114,6,3,4,0,76,22,1005,6,19603
629485002,629485,11587,265,32,5,1010001,0,6,22,1,2,12,6,7616,114,6,3,4,0,76,22,1005,6,19603
629485003,629485,11587,265,32,5,1010001,0,51,24,3,3,4,12,7616,114,6,3,4,0,76,22,1005,6,19603
629485004,629485,11587,265,32,5,1010001,0,51,24,3,3,4,12,7616,114,6,3,4,0,76,22,1005,6,19603
629551001,629551,32807,258,11,7,1010001,0,73,5,4,1,2,2,1522,33,0,6,1,2,15,44,1010,1,3637
629551003,629551,32807,258,11,7,1010004,4,11,29,1,2,9,16,1522,33,0,6,1,2,15,44,1010,1,3637
629551004,629551,32807,258,11,7,1010017,26,73,5,4,1,2,2,1522,33,0,6,1,2,15,44,1010,1,3637
629596001,629596,21460,272,112,6,1010004,4,73,5,7,4,2,2,5686,208,4,8,3,3,20,6,1009,16,37668
629596002,629596,21460,272,112,6,1010004,4,17,49,4,1,13,4,5686,208,4,8,3,3,20,6,1009,16,37668
629602001,629602,45870,258,11,7,1010016,25,10,47,3,3,9,16,1941,34,0,6,1,2,18,53,1010,1,10904
629603001,629603,27618,272,112,6,1010016,25,6,22,1,2,12,6,7616,114,6,3,4,0,76,22,1005,6,17722
629603002,629603,27618,272,112,6,1010016,25,73,5,4,1,2,2,7616,114,6,3,4,0,76,22,1005,6,17722
629603003,629603,27618,272,112,6,1010016,25,12,19,1,2,11,0,7616,114,6,3,4,0,76,22,1005,6,17722
